Year,County,State,Physical Inactivity Percentage,Obesity Percentage,Newly Diagnosed Diabetes Rate per 1000,Diagnosed Diabetes Percentage
2018,Polk County,Minnesota,23.8,33.4,6.7,7.7
2018,Pope County,Minnesota,17.7,25.5,6.2,5.7
2018,Ramsey County,Minnesota,19.7,28.5,6.9,8.0
2018,Red Lake County,Minnesota,17.6,23.6,13.6,8.4
2018,Redwood County,Minnesota,25.2,29.1,8.2,9.9
2018,Renville County,Minnesota,22.3,31.7,8.0,8.0
2018,Rice County,Minnesota,17.1,26.7,4.5,6.2
2018,Rock County,Minnesota,21.4,27.8,5.8,7.0
2018,Roseau County,Minnesota,20.1,31.6,7.8,8.5
2018,Scott County,Minnesota,17.8,28.6,5.3,7.2
2018,Sherburne County,Minnesota,17.7,31.1,6.3,6.8
2018,Sibley County,Minnesota,22.4,31.6,9.0,8.9
2018,St. Louis County,Minnesota,18.7,27.5,6.0,7.3
2018,Stearns County,Minnesota,20.4,29.3,5.1,6.9
2018,Steele County,Minnesota,17.9,32.1,6.8,7.9
2018,Stevens County,Minnesota,16.8,25.4,7.0,8.1
2018,Swift County,Minnesota,24.1,32.6,10.2,8.1
2018,Todd County,Minnesota,20.6,35.6,6.4,7.5
2018,Traverse County,Minnesota,20.8,26.3,10.0,8.6
2018,Wabasha County,Minnesota,18.9,37.3,7.9,8.1
2018,Wadena County,Minnesota,22.1,32.8,8.6,8.1
2018,Waseca County,Minnesota,24.3,24.3,8.3,8.3
2018,Washington County,Minnesota,15.8,26.1,5.8,7.6
2018,Watonwan County,Minnesota,21.5,28.9,7.5,8.7
2018,Wilkin County,Minnesota,21.8,25.9,11.0,8.8
2018,Winona County,Minnesota,21.0,30.0,6.5,8.2
2018,Wright County,Minnesota,19.2,32.3,5.3,7.0
2018,Yellow Medicine County,Minnesota,20.7,30.8,7.2,7.7
2018,Adams County,Mississippi,27.1,34.8,13.7,11.7
2018,Alcorn County,Mississippi,24.4,29.3,9.6,10.3
2018,Amite County,Mississippi,31.1,30.3,11.0,10.6
2018,Attala County,Mississippi,25.6,32.3,12.0,9.9
2018,Benton County,Mississippi,17.1,24.1,18.6,10.0
2018,Bolivar County,Mississippi,31.1,36.0,15.0,12.4
2018,Calhoun County,Mississippi,30.0,25.3,11.2,11.8
2018,Carroll County,Mississippi,22.9,23.7,16.8,10.1
2018,Chickasaw County,Mississippi,28.0,34.0,11.2,10.2
2018,Choctaw County,Mississippi,25.0,25.7,16.9,12.4
2018,Claiborne County,Mississippi,20.4,22.0,17.3,9.3
2018,Clarke County,Mississippi,18.9,27.6,11.9,9.9
2018,Clay County,Mississippi,24.4,37.9,12.7,12.1
2018,Coahoma County,Mississippi,33.1,33.9,16.7,13.3
2018,Copiah County,Mississippi,29.0,31.4,18.7,12.6
2018,Covington County,Mississippi,26.9,31.2,10.2,9.7
2018,Desoto County,Mississippi,26.4,35.9,12.3,12.3
2018,Forrest County,Mississippi,26.2,35.5,9.6,10.9
2018,Franklin County,Mississippi,22.8,22.9,20.8,8.7
2018,George County,Mississippi,19.1,27.6,11.8,10.5
2018,Greene County,Mississippi,24.8,28.9,13.3,9.6
2018,Grenada County,Mississippi,26.0,39.1,13.6,12.2
2018,Hancock County,Mississippi,22.8,30.3,6.6,7.9
2018,Harrison County,Mississippi,27.2,34.4,9.3,10.1
2018,Hinds County,Mississippi,29.1,39.4,12.3,11.7
2018,Holmes County,Mississippi,32.4,37.8,14.8,12.4
2018,Humphreys County,Mississippi,21.5,29.3,15.7,8.6
2018,Issaquena County,Mississippi,14.9,17.2,14.1,8.0
2018,Itawamba County,Mississippi,26.2,31.0,15.1,11.8
2018,Jackson County,Mississippi,24.4,33.9,8.9,11.8
2018,Jasper County,Mississippi,23.8,29.6,13.1,11.5
2018,Jefferson County,Mississippi,24.5,28.7,15.2,11.1
2018,Jefferson Davis County,Mississippi,24.8,30.1,10.3,10.3
2018,Jones County,Mississippi,36.3,37.8,14.6,13.3
2018,Kemper County,Mississippi,17.0,28.2,16.5,9.0
2018,Lafayette County,Mississippi,20.1,27.1,9.5,9.8
2018,Lamar County,Mississippi,24.9,32.8,10.6,10.5
2018,Lauderdale County,Mississippi,27.6,34.0,11.8,9.5
2018,Lawrence County,Mississippi,32.3,31.1,10.7,10.3
2018,Leake County,Mississippi,27.8,34.4,13.2,11.3
2018,Lee County,Mississippi,29.0,31.8,9.7,11.2
2018,Leflore County,Mississippi,29.5,36.5,13.1,12.6
2018,Lincoln County,Mississippi,28.1,36.1,11.4,12.4
2018,Lowndes County,Mississippi,23.9,34.7,14.0,13.2
2018,Madison County,Mississippi,20.6,33.4,7.0,8.3
2018,Marion County,Mississippi,24.6,31.6,9.2,9.6
2018,Marshall County,Mississippi,27.2,33.6,11.3,10.4
2018,Monroe County,Mississippi,32.8,34.5,14.6,13.1
2018,Montgomery County,Mississippi,23.2,28.0,13.5,10.7
2018,Neshoba County,Mississippi,27.4,36.0,15.9,12.7
2018,Newton County,Mississippi,28.0,27.6,12.6,9.9
2018,Noxubee County,Mississippi,21.0,31.3,11.4,10.2
2018,Oktibbeha County,Mississippi,20.7,34.7,9.4,9.7
2018,Panola County,Mississippi,35.4,37.2,12.3,12.8
2018,Pearl River County,Mississippi,28.9,33.9,13.0,11.4
2018,Perry County,Mississippi,25.2,29.1,13.1,10.0
2018,Pike County,Mississippi,31.2,35.4,15.3,12.9
2018,Pontotoc County,Mississippi,27.9,32.8,12.8,10.8
2018,Prentiss County,Mississippi,29.1,28.9,11.1,10.6
2018,Quitman County,Mississippi,22.6,20.7,14.0,9.5
2018,Rankin County,Mississippi,26.7,36.9,10.6,9.5
2018,Scott County,Mississippi,27.5,40.7,21.4,14.4
2018,Sharkey County,Mississippi,15.1,17.7,17.4,8.4
2018,Simpson County,Mississippi,24.9,29.0,13.6,11.7
2018,Smith County,Mississippi,22.2,30.6,8.7,10.2
2018,Stone County,Mississippi,16.8,24.6,10.3,8.9
2018,Sunflower County,Mississippi,26.0,41.5,17.1,15.7
2018,Tallahatchie County,Mississippi,25.9,32.4,12.2,11.4
2018,Tate County,Mississippi,27.9,37.7,12.4,10.1
2018,Tippah County,Mississippi,31.4,31.4,14.1,12.1
2018,Tishomingo County,Mississippi,26.9,30.0,12.9,10.2
2018,Tunica County,Mississippi,19.6,23.2,17.6,9.1
2018,Union County,Mississippi,26.3,29.2,6.9,8.8
2018,Walthall County,Mississippi,26.1,38.8,14.4,12.3
2018,Warren County,Mississippi,27.2,29.5,12.1,10.8
2018,Washington County,Mississippi,33.0,38.2,16.9,14.2
2018,Wayne County,Mississippi,29.6,29.0,16.7,13.7
2018,Webster County,Mississippi,19.8,28.6,8.7,8.4
2018,Wilkinson County,Mississippi,24.3,25.8,9.3,9.1
2018,Winston County,Mississippi,27.1,36.3,14.5,13.9
2018,Yalobusha County,Mississippi,22.1,30.3,15.0,13.3
2018,Yazoo County,Mississippi,18.1,24.0,11.8,8.7
2018,Adair County,Missouri,20.6,25.1,6.7,7.6
2018,Andrew County,Missouri,19.2,22.3,4.4,6.9
2018,Atchison County,Missouri,14.1,26.9,7.5,9.2
2018,Audrain County,Missouri,18.5,26.0,9.6,8.1
2018,Barry County,Missouri,21.8,29.9,7.3,8.3
2018,Barton County,Missouri,18.4,21.7,7.3,7.2
2018,Bates County,Missouri,18.3,29.8,8.9,8.7
2018,Benton County,Missouri,19.9,24.2,9.8,8.0
2018,Bollinger County,Missouri,18.9,28.0,9.1,7.7
2018,Boone County,Missouri,15.3,27.7,6.1,7.4
2018,Buchanan County,Missouri,30.9,33.7,11.0,11.7
2018,Butler County,Missouri,29.5,33.6,10.7,9.2
2018,Caldwell County,Missouri,17.0,25.4,11.8,7.7
2018,Callaway County,Missouri,20.3,31.1,12.4,10.9
2018,Camden County,Missouri,21.1,19.5,5.6,8.4
2018,Cape Girardeau County,Missouri,21.0,30.4,9.3,9.8
2018,Carroll County,Missouri,20.0,23.7,11.8,9.3
2018,Carter County,Missouri,15.5,18.8,5.5,6.7
2018,Cass County,Missouri,24.0,32.0,6.8,8.1
2018,Cedar County,Missouri,14.0,19.0,8.2,6.5
2018,Chariton County,Missouri,23.3,30.2,10.5,9.0
2018,Christian County,Missouri,20.2,29.2,11.1,8.7
2018,Clark County,Missouri,19.3,23.8,15.6,8.2
2018,Clay County,Missouri,23.5,32.5,7.6,9.0
2018,Clinton County,Missouri,19.9,24.1,10.4,8.3
2018,Cole County,Missouri,16.8,31.5,12.7,8.1
2018,Cooper County,Missouri,18.1,21.1,6.5,7.2
2018,Crawford County,Missouri,22.2,30.6,12.2,9.2
2018,Dade County,Missouri,19.7,21.0,9.8,7.0
2018,Dallas County,Missouri,16.0,23.4,7.4,6.9
2018,Daviess County,Missouri,23.5,29.0,7.5,6.7
2018,Dekalb County,Missouri,23.1,29.0,9.5,8.2
2018,Dent County,Missouri,17.5,18.5,9.2,7.1
2018,Douglas County,Missouri,19.6,23.8,6.6,7.7
2018,Dunklin County,Missouri,38.8,37.8,14.6,12.4
2018,Franklin County,Missouri,28.6,33.4,6.6,8.6
2018,Gasconade County,Missouri,17.9,25.6,6.8,7.9
2018,Gentry County,Missouri,21.5,22.4,9.1,9.3
2018,Greene County,Missouri,21.5,29.8,9.3,10.8
2018,Grundy County,Missouri,19.8,25.7,12.9,7.7
2018,Harrison County,Missouri,24.9,30.4,11.2,10.7
2018,Henry County,Missouri,22.2,19.4,22.2,8.3
2018,Hickory County,Missouri,15.8,22.4,13.6,6.7
2018,Holt County,Missouri,18.3,26.9,12.3,8.9
2018,Howard County,Missouri,15.0,20.7,6.7,6.8
2018,Howell County,Missouri,24.8,30.3,13.8,11.9
2018,Iron County,Missouri,19.2,18.5,19.4,8.3
2018,Jackson County,Missouri,22.4,31.9,8.6,9.8
2018,Jasper County,Missouri,23.5,33.0,7.1,8.9
2018,Jefferson County,Missouri,21.3,31.6,7.7,9.8
2018,Johnson County,Missouri,26.8,31.3,7.4,9.0
2018,Knox County,Missouri,20.7,22.9,8.6,8.1
2018,Laclede County,Missouri,21.6,25.7,6.0,8.3
2018,Lafayette County,Missouri,23.5,28.7,5.4,8.1
2018,Lawrence County,Missouri,21.6,25.1,9.1,7.6
2018,Lewis County,Missouri,21.3,27.3,13.1,9.5
2018,Lincoln County,Missouri,24.9,30.8,8.7,9.9
2018,Linn County,Missouri,23.2,22.8,12.4,8.5
2018,Livingston County,Missouri,22.0,28.2,12.6,9.1
2018,Macon County,Missouri,22.9,30.3,5.4,8.0
2018,Madison County,Missouri,17.7,24.1,15.7,9.0
2018,Maries County,Missouri,15.3,22.9,6.7,7.0
2018,Marion County,Missouri,28.7,29.7,8.6,9.0
2018,Mcdonald County,Missouri,19.3,27.2,15.3,7.8
2018,Mercer County,Missouri,14.7,19.5,13.7,6.7
2018,Miller County,Missouri,22.2,27.7,5.4,6.8
2018,Mississippi County,Missouri,34.7,29.5,9.6,11.2
2018,Moniteau County,Missouri,17.2,22.2,6.9,7.4
2018,Monroe County,Missouri,14.9,23.8,14.7,7.5
2018,Montgomery County,Missouri,18.0,20.1,7.3,6.6
2018,Morgan County,Missouri,17.6,21.1,4.5,6.5
2018,New Madrid County,Missouri,35.8,26.2,12.6,12.0
2018,Newton County,Missouri,21.7,25.9,7.4,8.0
2018,Nodaway County,Missouri,23.6,30.6,6.0,7.5
2018,Oregon County,Missouri,18.4,20.1,12.0,8.2
2018,Osage County,Missouri,14.1,18.4,15.4,8.1
2018,Ozark County,Missouri,16.7,21.7,5.4,7.4
2018,Pemiscot County,Missouri,29.0,30.7,13.4,12.0
2018,Perry County,Missouri,13.9,26.1,9.4,7.7
2018,Pettis County,Missouri,20.9,29.9,12.1,8.3
2018,Phelps County,Missouri,21.0,28.6,5.6,6.7
2018,Pike County,Missouri,19.0,25.3,12.0,8.3
2018,Platte County,Missouri,20.7,26.3,7.9,9.0
2018,Polk County,Missouri,17.7,26.0,7.3,8.0
2018,Pulaski County,Missouri,23.2,27.4,7.9,8.2
2018,Putnam County,Missouri,18.3,21.6,7.7,6.9
2018,Ralls County,Missouri,21.7,24.5,4.3,6.1
2018,Randolph County,Missouri,24.4,32.7,9.9,8.2
2018,Ray County,Missouri,21.1,24.3,10.0,9.3
2018,Reynolds County,Missouri,17.5,21.7,6.2,7.8
2018,Ripley County,Missouri,24.2,24.8,12.4,10.0
2018,Saline County,Missouri,23.2,29.7,12.7,9.0
2018,Schuyler County,Missouri,18.4,24.0,8.5,7.5
2018,Scotland County,Missouri,20.0,20.3,11.5,7.4
2018,Scott County,Missouri,31.6,35.2,12.3,10.3
2018,Shannon County,Missouri,16.3,18.7,11.4,6.6
2018,Shelby County,Missouri,17.8,22.4,9.3,8.1
2018,St. Charles County,Missouri,19.1,31.4,6.9,8.9
2018,St. Clair County,Missouri,19.1,23.6,10.0,7.3
2018,St. Francois County,Missouri,27.4,36.3,8.3,8.4
2018,St. Louis County,Missouri,20.4,28.1,7.2,8.6
2018,St. Louis City,Missouri,29.0,34.4,11.7,11.9
2018,Ste. Genevieve County,Missouri,17.5,23.7,5.2,7.0
2018,Stoddard County,Missouri,29.1,35.1,10.6,13.2
2018,Stone County,Missouri,18.1,22.2,8.0,7.0
2018,Sullivan County,Missouri,20.7,23.7,7.3,7.8
2018,Taney County,Missouri,23.9,25.4,9.2,9.1
2018,Texas County,Missouri,24.5,28.9,7.8,8.4
2018,Vernon County,Missouri,20.6,23.4,6.9,7.1
2018,Warren County,Missouri,18.3,27.5,7.2,8.8
2018,Washington County,Missouri,23.8,25.2,11.0,8.6
2018,Wayne County,Missouri,20.1,25.3,17.0,8.2
2018,Webster County,Missouri,19.3,25.5,21.7,7.6
2018,Worth County,Missouri,14.8,18.4,11.0,7.1
2018,Wright County,Missouri,17.7,25.9,11.9,8.4
2018,Beaverhead County,Montana,14.9,23.1,5.6,6.7
2018,Big Horn County,Montana,23.6,34.3,16.3,12.8
2018,Blaine County,Montana,26.0,33.7,11.5,12.3
2018,Broadwater County,Montana,18.2,23.2,5.1,6.8
2018,Carbon County,Montana,18.1,20.1,4.8,5.8
2018,Carter County,Montana,16.6,19.9,4.5,6.5
2018,Cascade County,Montana,22.6,32.6,8.0,8.5
2018,Chouteau County,Montana,22.5,26.6,6.4,8.1
2018,Custer County,Montana,20.4,25.0,12.9,9.5
2018,Daniels County,Montana,18.8,22.9,8.5,7.2
2018,Dawson County,Montana,24.6,36.2,10.5,7.6
2018,Deer Lodge County,Montana,24.2,24.0,11.5,9.2
2018,Fallon County,Montana,18.1,29.5,6.1,7.2
2018,Fergus County,Montana,22.3,28.0,7.8,8.8
2018,Flathead County,Montana,18.1,24.3,5.8,6.1
2018,Gallatin County,Montana,13.5,19.2,3.6,5.0
2018,Garfield County,Montana,17.6,20.5,14.3,7.7
2018,Glacier County,Montana,28.5,35.8,15.1,13.5
2018,Golden Valley County,Montana,16.3,20.5,12.0,6.8
2018,Granite County,Montana,14.1,23.4,8.5,7.3
2018,Hill County,Montana,26.6,38.0,8.4,9.0
2018,Jefferson County,Montana,17.1,23.5,5.2,6.6
2018,Judith Basin County,Montana,14.6,27.7,7.5,8.2
2018,Lake County,Montana,21.7,30.3,7.5,8.4
2018,Lewis And Clark County,Montana,18.9,24.7,5.9,7.8
2018,Liberty County,Montana,19.2,22.3,10.7,8.8
2018,Lincoln County,Montana,18.3,24.4,6.9,7.7
2018,Madison County,Montana,17.4,20.9,4.8,6.0
2018,Mccone County,Montana,20.5,25.4,5.7,6.5
2018,Meagher County,Montana,16.6,22.6,10.1,6.7
2018,Mineral County,Montana,16.9,22.3,9.1,7.1
2018,Missoula County,Montana,17.5,20.4,4.6,6.2
2018,Musselshell County,Montana,21.9,24.0,6.1,6.3
2018,Park County,Montana,19.4,18.9,3.9,6.1
2018,Petroleum County,Montana,13.8,18.5,13.4,6.9
2018,Phillips County,Montana,25.8,31.9,7.0,7.1
2018,Pondera County,Montana,20.0,26.3,9.1,9.7
2018,Powder River County,Montana,19.2,20.6,6.8,6.4
2018,Powell County,Montana,22.9,24.1,8.0,7.9
2018,Prairie County,Montana,16.9,19.3,5.9,6.9
2018,Ravalli County,Montana,18.2,24.9,5.9,6.9
2018,Richland County,Montana,25.5,33.1,7.4,8.2
2018,Roosevelt County,Montana,29.2,35.4,16.4,13.6
2018,Rosebud County,Montana,23.6,31.2,11.5,9.5
2018,Sanders County,Montana,21.5,22.2,6.8,8.5
2018,Sheridan County,Montana,21.8,26.9,7.3,6.9
2018,Silver Bow County,Montana,19.8,26.0,10.6,8.7
2018,Stillwater County,Montana,18.3,28.0,9.8,7.6
2018,Sweet Grass County,Montana,21.0,20.4,7.8,7.3
2018,Teton County,Montana,17.6,25.0,5.2,6.9
2018,Toole County,Montana,22.5,24.2,8.5,6.8
2018,Treasure County,Montana,16.6,19.3,25.9,7.3
2018,Valley County,Montana,24.7,30.5,8.1,8.7
2018,Wheatland County,Montana,15.8,21.0,7.1,6.6
2018,Wibaux County,Montana,13.0,18.6,16.2,7.8
2018,Yellowstone County,Montana,21.9,27.7,6.6,7.2
2018,Adams County,Nebraska,24.0,36.6,10.0,9.2
2018,Antelope County,Nebraska,19.6,31.6,8.7,8.2
2018,Arthur County,Nebraska,15.6,21.4,6.1,6.8
2018,Banner County,Nebraska,15.0,22.2,20.6,7.6
2018,Blaine County,Nebraska,17.7,21.0,5.1,7.0
2018,Boone County,Nebraska,23.7,32.0,6.2,7.2
2018,Box Butte County,Nebraska,21.6,31.8,9.4,9.5
2018,Boyd County,Nebraska,20.6,30.7,9.1,7.0
2018,Brown County,Nebraska,22.5,34.4,11.7,7.2
2018,Buffalo County,Nebraska,22.2,32.8,8.6,8.8
2018,Burt County,Nebraska,26.7,33.7,6.6,7.0
2018,Butler County,Nebraska,20.9,29.1,7.2,8.5
2018,Cass County,Nebraska,22.9,43.1,7.9,8.5
2018,Cedar County,Nebraska,20.9,34.4,4.8,6.1
2018,Chase County,Nebraska,20.2,33.0,7.9,6.1
2018,Cherry County,Nebraska,25.5,27.6,5.7,6.0
2018,Cheyenne County,Nebraska,20.7,31.6,8.0,8.2
2018,Clay County,Nebraska,24.6,37.0,9.1,7.2
2018,Colfax County,Nebraska,26.1,36.0,7.4,7.1
2018,Cuming County,Nebraska,21.1,37.1,4.9,6.2
2018,Custer County,Nebraska,23.8,35.2,8.9,8.1
2018,Dakota County,Nebraska,32.3,36.0,10.7,10.4
2018,Dawes County,Nebraska,17.8,26.8,6.3,6.7
2018,Dawson County,Nebraska,23.4,32.3,10.9,10.6
2018,Deuel County,Nebraska,20.7,26.0,9.1,7.6
2018,Dixon County,Nebraska,27.1,32.8,7.1,7.2
2018,Dodge County,Nebraska,27.0,32.8,8.9,8.2
2018,Douglas County,Nebraska,21.0,31.5,9.1,9.5
2018,Dundy County,Nebraska,25.1,30.6,8.0,6.2
2018,Fillmore County,Nebraska,20.0,34.7,9.2,8.7
2018,Franklin County,Nebraska,24.7,29.6,7.7,7.8
2018,Frontier County,Nebraska,22.2,32.8,6.8,6.5
2018,Furnas County,Nebraska,22.1,32.4,7.1,7.7
2018,Gage County,Nebraska,23.6,36.5,10.1,9.0
2018,Garden County,Nebraska,17.8,22.3,5.1,7.1
2018,Garfield County,Nebraska,21.9,24.8,5.3,7.2
2018,Gosper County,Nebraska,17.7,23.4,9.0,7.1
2018,Grant County,Nebraska,23.1,21.6,6.3,6.5
2018,Greeley County,Nebraska,26.3,31.6,6.9,7.8
2018,Hall County,Nebraska,26.6,36.5,8.5,9.7
2018,Hamilton County,Nebraska,22.2,29.9,9.3,9.0
2018,Harlan County,Nebraska,19.5,26.0,11.7,7.5
2018,Hayes County,Nebraska,19.5,24.7,5.3,7.3
2018,Hitchcock County,Nebraska,25.4,35.1,7.6,9.4
2018,Holt County,Nebraska,23.8,30.5,7.1,7.8
2018,Hooker County,Nebraska,14.9,19.8,4.1,6.8
2018,Howard County,Nebraska,24.2,35.8,6.6,8.4
2018,Jefferson County,Nebraska,22.9,33.1,5.3,7.8
2018,Johnson County,Nebraska,25.8,32.5,6.1,7.3
2018,Kearney County,Nebraska,17.9,30.6,6.4,7.2
2018,Keith County,Nebraska,23.6,30.7,6.8,6.7
2018,Keya Paha County,Nebraska,18.0,19.2,11.2,7.4
2018,Kimball County,Nebraska,24.2,32.1,10.5,7.3
2018,Knox County,Nebraska,23.8,32.7,8.2,8.0
2018,Lancaster County,Nebraska,17.0,30.3,7.7,8.0
2018,Lincoln County,Nebraska,24.5,40.1,8.6,9.8
2018,Logan County,Nebraska,20.8,22.9,5.6,7.0
2018,Loup County,Nebraska,16.2,25.1,22.6,8.4
2018,Madison County,Nebraska,24.0,31.5,7.7,8.2
2018,Mcpherson County,Nebraska,17.0,19.0,7.2,6.6
2018,Merrick County,Nebraska,27.1,37.6,11.3,10.7
2018,Morrill County,Nebraska,21.7,30.3,11.8,9.8
2018,Nance County,Nebraska,26.4,31.7,6.7,8.2
2018,Nemaha County,Nebraska,24.0,31.1,8.0,9.0
2018,Nuckolls County,Nebraska,25.1,32.6,6.3,6.9
2018,Otoe County,Nebraska,24.4,34.8,9.5,9.1
2018,Pawnee County,Nebraska,21.5,31.3,6.7,7.7
2018,Perkins County,Nebraska,17.7,20.6,6.1,6.2
2018,Phelps County,Nebraska,22.6,33.9,8.9,7.6
2018,Pierce County,Nebraska,21.0,27.8,6.6,8.7
2018,Platte County,Nebraska,20.7,35.8,7.1,8.4
2018,Polk County,Nebraska,25.1,31.8,5.8,6.8
2018,Red Willow County,Nebraska,19.5,29.4,9.8,7.5
2018,Richardson County,Nebraska,23.8,37.0,8.1,7.1
2018,Rock County,Nebraska,23.5,32.2,8.6,7.5
2018,Saline County,Nebraska,27.5,34.1,9.4,9.6
2018,Sarpy County,Nebraska,19.7,34.3,9.1,8.5
2018,Saunders County,Nebraska,17.8,34.4,8.6,8.7
2018,Scotts Bluff County,Nebraska,23.7,34.9,10.2,10.8
2018,Seward County,Nebraska,18.9,31.9,7.4,6.8
2018,Sheridan County,Nebraska,25.2,27.6,7.3,9.0
2018,Sherman County,Nebraska,20.9,30.5,6.8,7.3
2018,Sioux County,Nebraska,20.4,19.5,5.9,6.4
2018,Stanton County,Nebraska,18.7,27.5,7.4,7.8
2018,Thayer County,Nebraska,19.8,30.5,8.9,7.2
2018,Thomas County,Nebraska,16.9,23.6,11.7,7.5
2018,Thurston County,Nebraska,27.0,43.8,16.7,13.6
2018,Valley County,Nebraska,19.4,29.1,7.3,7.1
2018,Washington County,Nebraska,19.9,28.6,6.0,7.6
2018,Wayne County,Nebraska,19.3,35.1,6.9,7.8
2018,Webster County,Nebraska,24.7,31.3,10.7,7.5
2018,Wheeler County,Nebraska,22.3,22.9,7.3,7.5
2018,York County,Nebraska,23.5,39.7,8.5,9.0
2018,Carson City,Nevada,18.1,32.5,6.8,9.1
2018,Churchill County,Nevada,24.2,29.7,12.0,8.7
2018,Clark County,Nevada,23.7,28.5,8.4,10.0
2018,Douglas County,Nevada,14.6,22.4,5.3,6.3
2018,Elko County,Nevada,22.5,27.8,7.4,8.0
2018,Esmeralda County,Nevada,16.4,18.1,12.8,6.9
2018,Eureka County,Nevada,16.2,19.9,15.3,7.3
2018,Humboldt County,Nevada,16.1,28.1,7.1,7.9
2018,Lander County,Nevada,15.3,19.6,11.8,7.7
2018,Lincoln County,Nevada,19.6,22.1,7.2,7.9
2018,Lyon County,Nevada,21.5,30.4,8.7,8.5
2018,Mineral County,Nevada,20.4,25.4,13.1,9.7
2018,Nye County,Nevada,22.5,30.4,10.0,10.2
2018,Pershing County,Nevada,18.7,21.1,6.2,6.7
2018,Storey County,Nevada,13.7,22.2,8.8,7.2
2018,Washoe County,Nevada,17.3,23.7,5.9,7.0
2018,White Pine County,Nevada,22.4,25.2,19.6,9.3
2018,Belknap County,New Hampshire,18.4,28.4,6.0,7.7
2018,Carroll County,New Hampshire,20.0,28.0,5.3,8.0
2018,Cheshire County,New Hampshire,19.4,31.0,6.6,8.0
2018,Coos County,New Hampshire,24.3,36.9,9.0,10.0
2018,Grafton County,New Hampshire,17.9,24.7,5.5,6.1
2018,Hillsborough County,New Hampshire,20.4,28.4,6.9,8.5
2018,Merrimack County,New Hampshire,18.1,26.7,5.7,7.7
2018,Rockingham County,New Hampshire,17.4,27.1,5.5,7.3
2018,Strafford County,New Hampshire,21.6,30.9,8.2,9.7
2018,Sullivan County,New Hampshire,23.3,30.6,6.6,7.8
2018,Atlantic County,New Jersey,29.2,30.9,10.0,10.6
2018,Bergen County,New Jersey,23.1,20.1,6.6,7.5
2018,Burlington County,New Jersey,23.5,29.3,9.4,10.1
2018,Camden County,New Jersey,27.1,30.3,10.2,11.6
2018,Cape May County,New Jersey,23.3,28.9,7.7,8.5
2018,Cumberland County,New Jersey,30.6,36.6,9.7,10.7
2018,Essex County,New Jersey,29.1,29.2,10.2,10.5
2018,Gloucester County,New Jersey,27.3,32.4,8.1,9.5
2018,Hudson County,New Jersey,27.7,24.3,7.6,8.8
2018,Hunterdon County,New Jersey,16.3,22.3,4.2,5.7
2018,Mercer County,New Jersey,24.3,27.0,7.4,9.3
2018,Middlesex County,New Jersey,24.0,25.1,8.4,10.3
2018,Monmouth County,New Jersey,21.1,27.3,5.0,7.1
2018,Morris County,New Jersey,19.1,22.2,4.5,6.3
2018,Ocean County,New Jersey,26.6,26.2,7.2,8.4
2018,Passaic County,New Jersey,28.3,26.4,6.6,8.8
2018,Salem County,New Jersey,29.5,37.2,13.7,12.8
2018,Somerset County,New Jersey,19.2,23.0,4.5,6.4
2018,Sussex County,New Jersey,23.5,24.9,6.7,7.8
2018,Union County,New Jersey,27.4,24.8,5.5,7.4
2018,Warren County,New Jersey,24.1,30.9,6.7,8.0
2018,Bernalillo County,New Mexico,15.3,24.9,5.5,7.4
2018,Catron County,New Mexico,17.3,19.8,5.8,6.6
2018,Chaves County,New Mexico,24.6,35.3,7.3,9.8
2018,Cibola County,New Mexico,27.5,34.1,10.3,12.5
2018,Colfax County,New Mexico,24.8,22.9,4.9,8.0
2018,Curry County,New Mexico,27.9,31.4,8.3,9.9
2018,De Baca County,New Mexico,16.4,19.8,11.0,7.3
2018,Do??a Ana County,New Mexico,19.0,29.7,7.0,9.4
2018,Eddy County,New Mexico,24.0,37.7,11.1,11.4
2018,Grant County,New Mexico,16.0,29.9,6.7,7.5
2018,Guadalupe County,New Mexico,20.4,22.8,8.0,7.1
2018,Harding County,New Mexico,14.2,18.7,9.6,6.9
2018,Hidalgo County,New Mexico,14.3,20.3,5.2,7.0
2018,Lea County,New Mexico,28.1,36.0,11.1,11.1
2018,Lincoln County,New Mexico,20.4,22.9,4.9,6.2
2018,Los Alamos County,New Mexico,9.8,21.8,5.3,6.1
2018,Luna County,New Mexico,24.2,34.5,9.9,9.6
2018,Mckinley County,New Mexico,25.1,36.3,13.6,15.9
2018,Mora County,New Mexico,17.4,23.4,7.6,9.5
2018,Otero County,New Mexico,21.5,31.1,6.3,9.1
2018,Quay County,New Mexico,22.3,24.0,8.9,7.4
2018,Roosevelt County,New Mexico,28.1,33.1,5.8,7.9
2018,San Juan County,New Mexico,20.9,33.3,10.1,11.5
2018,San Miguel County,New Mexico,23.5,29.8,10.0,10.5
2018,Sandoval County,New Mexico,15.8,30.5,6.6,8.0
2018,Santa Fe County,New Mexico,13.9,19.1,3.9,5.8
2018,Sierra County,New Mexico,21.3,22.3,6.8,7.6
2018,Socorro County,New Mexico,21.3,28.9,8.3,8.8
2018,Taos County,New Mexico,11.8,14.6,4.3,6.1
2018,Torrance County,New Mexico,19.0,28.3,5.6,9.3
2018,Union County,New Mexico,18.2,22.0,6.7,7.3
2018,Valencia County,New Mexico,22.4,34.0,7.8,9.6
2018,Albany County,New York,17.8,27.5,6.7,8.3
2018,Allegany County,New York,24.5,34.5,7.3,9.4
